timestamp,hour,minute,day_of_week,is_weekday,hour_sin,hour_cos,dow_sin,dow_cos,gpu_utilization,queue_depth,gpu_demand,gpu_demand_next_15m
2026-08-12 00:50:00,0,50,2,1,0.21643961393810288,0.9762960071199334,0.9749279121818236,-0.22252093395631434,2.66,0,0.564,0.935
2026-08-12 00:55:00,0,55,2,1,0.23768589232617307,0.9713420698132614,0.9749279121818236,-0.22252093395631434,14.13,2,1.468,0.767
2026-08-12 01:00:00,1,0,2,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,8.99,0,0.355,0.538
2026-08-12 01:05:00,1,5,2,1,0.27982901403099203,0.9600498543859287,0.9749279121818236,-0.22252093395631434,8.77,1,0.935,1.593
2026-08-12 01:10:00,1,10,2,1,0.3007057995042732,0.9537169507482269,0.9749279121818236,-0.22252093395631434,10.2,2,0.767,1.267
2026-08-12 01:15:00,1,15,2,1,0.3214394653031616,0.9469301294951057,0.9749279121818236,-0.22252093395631434,9.4,0,0.538,0.644
2026-08-12 01:20:00,1,20,2,1,0.3420201433256687,0.9396926207859084,0.9749279121818236,-0.22252093395631434,13.86,2,1.593,0.89
2026-08-12 01:25:00,1,25,2,1,0.36243803828370164,0.9320078692827986,0.9749279121818236,-0.22252093395631434,17.57,1,1.267,0.661
2026-08-12 01:30:00,1,30,2,1,0.3826834323650898,0.9238795325112867,0.9749279121818236,-0.22252093395631434,8.1,0,0.644,0.116
2026-08-12 01:35:00,1,35,2,1,0.40274668985873724,0.9153114791194471,0.9749279121818236,-0.22252093395631434,9.59,1,0.89,0.839
2026-08-12 01:40:00,1,40,2,1,0.4226182617406994,0.9063077870366499,0.9749279121818236,-0.22252093395631434,9.65,0,0.661,0.0
2026-08-12 01:45:00,1,45,2,1,0.44228869021900125,0.8968727415326884,0.9749279121818236,-0.22252093395631434,2.78,1,0.116,0.461
2026-08-12 01:50:00,1,50,2,1,0.46174861323503397,0.8870108331782217,0.9749279121818236,-0.22252093395631434,9.63,2,0.839,1.378
2026-08-12 01:55:00,1,55,2,1,0.48098876891938763,0.8767267557075077,0.9749279121818236,-0.22252093395631434,3.84,0,0.0,0.198
2026-08-12 02:00:00,2,0,2,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,5.22,0,0.461,0.605
2026-08-12 02:05:00,2,5,2,1,0.5187732581605214,0.8549118706729466,0.9749279121818236,-0.22252093395631434,16.29,3,1.378,0.968
2026-08-12 02:10:00,2,10,2,1,0.5372996083468238,0.8433914458128857,0.9749279121818236,-0.22252093395631434,5.75,0,0.198,0.528
2026-08-12 02:15:00,2,15,2,1,0.5555702330196022,0.8314696123025452,0.9749279121818236,-0.22252093395631434,9.33,0,0.605,1.435
2026-08-12 02:20:00,2,20,2,1,0.5735764363510462,0.8191520442889918,0.9749279121818236,-0.22252093395631434,10.24,1,0.968,1.74
2026-08-12 02:25:00,2,25,2,1,0.5913096483635824,0.8064446042674827,0.9749279121818236,-0.22252093395631434,5.71,0,0.528,0.619
2026-08-12 02:30:00,2,30,2,1,0.6087614290087207,0.7933533402912352,0.9749279121818236,-0.22252093395631434,9.18,2,1.435,0.384
2026-08-12 02:35:00,2,35,2,1,0.6259234721840591,0.7798844830928818,0.9749279121818236,-0.22252093395631434,14.4,3,1.74,0.768
2026-08-12 02:40:00,2,40,2,1,0.6427876096865393,0.766044443118978,0.9749279121818236,-0.22252093395631434,8.14,0,0.619,0.408
2026-08-12 02:45:00,2,45,2,1,0.6593458151000688,0.7518398074789774,0.9749279121818236,-0.22252093395631434,3.9,3,0.384,1.195
2026-08-12 02:50:00,2,50,2,1,0.6755902076156602,0.7372773368101241,0.9749279121818236,-0.22252093395631434,8.55,2,0.768,0.314
2026-08-12 02:55:00,2,55,2,1,0.6915130557822694,0.7223639620597556,0.9749279121818236,-0.22252093395631434,9.5,1,0.408,1.058
2026-08-12 03:00:00,3,0,2,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,11.02,1,1.195,1.081
2026-08-12 03:05:00,3,5,2,1,0.7223639620597555,0.6915130557822694,0.9749279121818236,-0.22252093395631434,6.38,1,0.314,1.112
2026-08-12 03:10:00,3,10,2,1,0.737277336810124,0.6755902076156602,0.9749279121818236,-0.22252093395631434,1.46,1,1.058,1.058
2026-08-12 03:15:00,3,15,2,1,0.7518398074789774,0.6593458151000688,0.9749279121818236,-0.22252093395631434,14.78,2,1.081,1.068
2026-08-12 03:20:00,3,20,2,1,0.766044443118978,0.6427876096865394,0.9749279121818236,-0.22252093395631434,14.66,2,1.112,1.354
2026-08-12 03:25:00,3,25,2,1,0.7798844830928817,0.6259234721840591,0.9749279121818236,-0.22252093395631434,9.46,1,1.058,0.445
2026-08-12 03:30:00,3,30,2,1,0.7933533402912352,0.6087614290087207,0.9749279121818236,-0.22252093395631434,12.62,1,1.068,0.858
2026-08-12 03:35:00,3,35,2,1,0.8064446042674825,0.5913096483635825,0.9749279121818236,-0.22252093395631434,17.83,3,1.354,0.886
2026-08-12 03:40:00,3,40,2,1,0.8191520442889917,0.5735764363510462,0.9749279121818236,-0.22252093395631434,8.36,0,0.445,1.187
2026-08-12 03:45:00,3,45,2,1,0.8314696123025451,0.5555702330196024,0.9749279121818236,-0.22252093395631434,7.49,1,0.858,1.282
2026-08-12 03:50:00,3,50,2,1,0.8433914458128856,0.5372996083468239,0.9749279121818236,-0.22252093395631434,7.86,1,0.886,1.234
2026-08-12 03:55:00,3,55,2,1,0.8549118706729466,0.5187732581605216,0.9749279121818236,-0.22252093395631434,12.9,2,1.187,0.53
2026-08-12 04:00:00,4,0,2,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,13.2,2,1.282,0.541
2026-08-12 04:05:00,4,5,2,1,0.8767267557075077,0.48098876891938774,0.9749279121818236,-0.22252093395631434,11.41,1,1.234,0.794
2026-08-12 04:10:00,4,10,2,1,0.8870108331782217,0.46174861323503386,0.9749279121818236,-0.22252093395631434,6.72,0,0.53,0.992
2026-08-12 04:15:00,4,15,2,1,0.8968727415326884,0.44228869021900125,0.9749279121818236,-0.22252093395631434,7.3,0,0.541,0.555
2026-08-12 04:20:00,4,20,2,1,0.9063077870366498,0.4226182617406996,0.9749279121818236,-0.22252093395631434,10.43,2,0.794,0.057
2026-08-12 04:25:00,4,25,2,1,0.9153114791194471,0.40274668985873724,0.9749279121818236,-0.22252093395631434,10.12,1,0.992,0.89
2026-08-12 04:30:00,4,30,2,1,0.9238795325112867,0.38268343236508984,0.9749279121818236,-0.22252093395631434,10.0,1,0.555,0.901
2026-08-12 04:35:00,4,35,2,1,0.9320078692827984,0.3624380382837017,0.9749279121818236,-0.22252093395631434,3.57,0,0.057,0.632
2026-08-12 04:40:00,4,40,2,1,0.9396926207859084,0.3420201433256686,0.9749279121818236,-0.22252093395631434,13.49,2,0.89,0.843
2026-08-12 04:45:00,4,45,2,1,0.9469301294951056,0.3214394653031617,0.9749279121818236,-0.22252093395631434,8.89,1,0.901,1.104
2026-08-12 04:50:00,4,50,2,1,0.9537169507482268,0.3007057995042733,0.9749279121818236,-0.22252093395631434,12.54,1,0.632,1.748
2026-08-12 04:55:00,4,55,2,1,0.9600498543859287,0.27982901403099203,0.9749279121818236,-0.22252093395631434,15.44,1,0.843,0.681
2026-08-12 05:00:00,5,0,2,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,10.03,1,1.104,1.287
2026-08-12 05:05:00,5,5,2,1,0.9713420698132614,0.2376858923261731,0.9749279121818236,-0.22252093395631434,17.2,2,1.748,0.773
2026-08-12 05:10:00,5,10,2,1,0.9762960071199334,0.2164396139381029,0.9749279121818236,-0.22252093395631434,5.58,2,0.681,0.205
2026-08-12 05:15:00,5,15,2,1,0.9807852804032304,0.19509032201612833,0.9749279121818236,-0.22252093395631434,10.95,1,1.287,0.678
2026-08-12 05:20:00,5,20,2,1,0.984807753012208,0.17364817766693041,0.9749279121818236,-0.22252093395631434,11.57,1,0.773,0.797
2026-08-12 05:25:00,5,25,2,1,0.9883615104677607,0.1521233861899168,0.9749279121818236,-0.22252093395631434,2.67,0,0.205,0.796
2026-08-12 05:30:00,5,30,2,1,0.9914448613738104,0.1305261922200517,0.9749279121818236,-0.22252093395631434,7.9,2,0.678,0.804
2026-08-12 05:35:00,5,35,2,1,0.9940563382223196,0.10886687485196474,0.9749279121818236,-0.22252093395631434,10.0,1,0.797,0.479
2026-08-12 05:40:00,5,40,2,1,0.9961946980917455,0.08715574274765814,0.9749279121818236,-0.22252093395631434,13.82,1,0.796,0.91
2026-08-12 05:45:00,5,45,2,1,0.9978589232386035,0.06540312923014327,0.9749279121818236,-0.22252093395631434,13.3,1,0.804,0.954
2026-08-12 05:50:00,5,50,2,1,0.9990482215818578,0.04361938736533601,0.9749279121818236,-0.22252093395631434,8.91,0,0.479,1.374
2026-08-12 05:55:00,5,55,2,1,0.9997620270799091,0.021814885034560937,0.9749279121818236,-0.22252093395631434,8.1,3,0.91,1.533
2026-08-12 06:00:00,6,0,2,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9.09,2,0.954,0.722
2026-08-12 06:05:00,6,5,2,1,0.9997620270799091,-0.02181488503456081,0.9749279121818236,-0.22252093395631434,9.74,2,1.374,0.888
2026-08-12 06:10:00,6,10,2,1,0.9990482215818578,-0.04361938736533589,0.9749279121818236,-0.22252093395631434,15.69,2,1.533,0.78
2026-08-12 06:15:00,6,15,2,1,0.9978589232386035,-0.06540312923014314,0.9749279121818236,-0.22252093395631434,12.09,3,0.722,0.893
2026-08-12 06:20:00,6,20,2,1,0.9961946980917455,-0.08715574274765801,0.9749279121818236,-0.22252093395631434,10.35,1,0.888,0.0
2026-08-12 06:25:00,6,25,2,1,0.9940563382223196,-0.10886687485196461,0.9749279121818236,-0.22252093395631434,10.81,2,0.78,0.0
2026-08-12 06:30:00,6,30,2,1,0.9914448613738104,-0.1305261922200516,0.9749279121818236,-0.22252093395631434,11.63,1,0.893,1.091
2026-08-12 06:35:00,6,35,2,1,0.9883615104677607,-0.1521233861899167,0.9749279121818236,-0.22252093395631434,4.22,0,0.0,1.313
2026-08-12 06:40:00,6,40,2,1,0.984807753012208,-0.1736481776669303,0.9749279121818236,-0.22252093395631434,4.38,0,0.0,1.591
2026-08-12 06:45:00,6,45,2,1,0.9807852804032304,-0.1950903220161282,0.9749279121818236,-0.22252093395631434,8.19,3,1.091,0.65
2026-08-12 06:50:00,6,50,2,1,0.9762960071199334,-0.2164396139381028,0.9749279121818236,-0.22252093395631434,8.52,2,1.313,0.912
2026-08-12 06:55:00,6,55,2,1,0.9713420698132614,-0.23768589232617318,0.9749279121818236,-0.22252093395631434,13.88,2,1.591,0.876
2026-08-12 07:00:00,7,0,2,1,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,11.51,1,0.65,0.278
2026-08-12 07:05:00,7,5,2,1,0.9600498543859287,-0.2798290140309919,0.9749279121818236,-0.22252093395631434,5.24,2,0.912,0.0
2026-08-12 07:10:00,7,10,2,1,0.9537169507482269,-0.30070579950427295,0.9749279121818236,-0.22252093395631434,8.69,1,0.876,0.429
2026-08-12 07:15:00,7,15,2,1,0.9469301294951057,-0.3214394653031616,0.9749279121818236,-0.22252093395631434,3.02,1,0.278,0.326
2026-08-12 07:20:00,7,20,2,1,0.9396926207859084,-0.3420201433256685,0.9749279121818236,-0.22252093395631434,3.9,0,0.0,0.715
2026-08-12 07:25:00,7,25,2,1,0.9320078692827986,-0.3624380382837016,0.9749279121818236,-0.22252093395631434,9.09,0,0.429,0.756
2026-08-12 07:30:00,7,30,2,1,0.9238795325112868,-0.3826834323650895,0.9749279121818236,-0.22252093395631434,13.12,0,0.326,0.946
2026-08-12 07:35:00,7,35,2,1,0.9153114791194472,-0.40274668985873713,0.9749279121818236,-0.22252093395631434,9.92,2,0.715,0.782
2026-08-12 07:40:00,7,40,2,1,0.90630778703665,-0.42261826174069933,0.9749279121818236,-0.22252093395631434,5.28,2,0.756,1.297
2026-08-12 07:45:00,7,45,2,1,0.8968727415326884,-0.44228869021900113,0.9749279121818236,-0.22252093395631434,11.75,1,0.946,0.711
2026-08-12 07:50:00,7,50,2,1,0.8870108331782218,-0.4617486132350338,0.9749279121818236,-0.22252093395631434,9.05,1,0.782,0.929
2026-08-12 07:55:00,7,55,2,1,0.8767267557075076,-0.48098876891938785,0.9749279121818236,-0.22252093395631434,10.41,1,1.297,0.039
2026-08-12 08:00:00,8,0,2,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,13.95,3,0.711,0.323
2026-08-12 08:05:00,8,5,2,1,0.8549118706729465,-0.5187732581605216,0.9749279121818236,-0.22252093395631434,10.69,2,0.929,1.242
2026-08-12 08:10:00,8,10,2,1,0.8433914458128858,-0.5372996083468236,0.9749279121818236,-0.22252093395631434,3.6,0,0.039,0.987
2026-08-12 08:15:00,8,15,2,1,0.8314696123025451,-0.5555702330196023,0.9749279121818236,-0.22252093395631434,7.03,0,0.323,5.812
2026-08-12 08:20:00,8,20,2,1,0.8191520442889917,-0.5735764363510462,0.9749279121818236,-0.22252093395631434,9.3,1,1.242,6.315
2026-08-12 08:25:00,8,25,2,1,0.8064446042674828,-0.5913096483635821,0.9749279121818236,-0.22252093395631434,12.15,1,0.987,6.602
2026-08-12 08:30:00,8,30,2,1,0.7933533402912352,-0.6087614290087207,0.9749279121818236,-0.22252093395631434,74.96,8,5.812,6.591
2026-08-12 08:35:00,8,35,2,1,0.7798844830928817,-0.6259234721840591,0.9749279121818236,-0.22252093395631434,82.66,10,6.315,6.875
2026-08-12 08:40:00,8,40,2,1,0.7660444431189783,-0.642787609686539,0.9749279121818236,-0.22252093395631434,83.91,10,6.602,7.199
2026-08-12 08:45:00,8,45,2,1,0.7518398074789774,-0.6593458151000688,0.9749279121818236,-0.22252093395631434,79.2,9,6.591,7.36
2026-08-12 08:50:00,8,50,2,1,0.7372773368101241,-0.6755902076156602,0.9749279121818236,-0.22252093395631434,84.19,10,6.875,7.276
2026-08-12 08:55:00,8,55,2,1,0.7223639620597556,-0.6915130557822693,0.9749279121818236,-0.22252093395631434,87.66,10,7.199,7.821
2026-08-12 09:00:00,9,0,2,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,84.16,11,7.36,7.333
2026-08-12 09:05:00,9,5,2,1,0.6915130557822694,-0.7223639620597555,0.9749279121818236,-0.22252093395631434,88.76,10,7.276,7.071
2026-08-12 09:10:00,9,10,2,1,0.6755902076156604,-0.737277336810124,0.9749279121818236,-0.22252093395631434,97.74,11,7.821,6.949
2026-08-12 09:15:00,9,15,2,1,0.659345815100069,-0.7518398074789773,0.9749279121818236,-0.22252093395631434,93.97,10,7.333,7.478
2026-08-12 09:20:00,9,20,2,1,0.6427876096865391,-0.7660444431189782,0.9749279121818236,-0.22252093395631434,82.64,10,7.071,7.115
2026-08-12 09:25:00,9,25,2,1,0.6259234721840592,-0.7798844830928817,0.9749279121818236,-0.22252093395631434,91.48,10,6.949,7.345
2026-08-12 09:30:00,9,30,2,1,0.6087614290087209,-0.793353340291235,0.9749279121818236,-0.22252093395631434,91.27,12,7.478,7.701
2026-08-12 09:35:00,9,35,2,1,0.5913096483635822,-0.8064446042674827,0.9749279121818236,-0.22252093395631434,87.2,10,7.115,7.943
2026-08-12 09:40:00,9,40,2,1,0.5735764363510464,-0.8191520442889916,0.9749279121818236,-0.22252093395631434,91.23,13,7.345,8.0
2026-08-12 09:45:00,9,45,2,1,0.5555702330196025,-0.831469612302545,0.9749279121818236,-0.22252093395631434,96.19,12,7.701,8.0
2026-08-12 09:50:00,9,50,2,1,0.5372996083468238,-0.8433914458128857,0.9749279121818236,-0.22252093395631434,100.0,11,7.943,7.731
2026-08-12 09:55:00,9,55,2,1,0.5187732581605218,-0.8549118706729464,0.9749279121818236,-0.22252093395631434,100.0,12,8.0,7.363
2026-08-12 10:00:00,10,0,2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,100.0,12,8.0,7.924
2026-08-12 10:05:00,10,5,2,1,0.48098876891938763,-0.8767267557075077,0.9749279121818236,-0.22252093395631434,97.42,11,7.731,7.368
2026-08-12 10:10:00,10,10,2,1,0.4617486132350339,-0.8870108331782217,0.9749279121818236,-0.22252093395631434,89.77,11,7.363,7.334
2026-08-12 10:15:00,10,15,2,1,0.4422886902190017,-0.8968727415326881,0.9749279121818236,-0.22252093395631434,96.37,11,7.924,7.623
2026-08-12 10:20:00,10,20,2,1,0.4226182617406995,-0.9063077870366499,0.9749279121818236,-0.22252093395631434,92.35,11,7.368,7.572
2026-08-12 10:25:00,10,25,2,1,0.4027466898587373,-0.9153114791194471,0.9749279121818236,-0.22252093395631434,90.41,11,7.334,7.444
2026-08-12 10:30:00,10,30,2,1,0.3826834323650899,-0.9238795325112867,0.9749279121818236,-0.22252093395631434,95.97,12,7.623,7.452
2026-08-12 10:35:00,10,35,2,1,0.36243803828370136,-0.9320078692827987,0.9749279121818236,-0.22252093395631434,89.69,11,7.572,6.809
2026-08-12 10:40:00,10,40,2,1,0.3420201433256689,-0.9396926207859083,0.9749279121818236,-0.22252093395631434,92.48,12,7.444,6.807
2026-08-12 10:45:00,10,45,2,1,0.32143946530316175,-0.9469301294951056,0.9749279121818236,-0.22252093395631434,95.37,11,7.452,7.012
2026-08-12 10:50:00,10,50,2,1,0.30070579950427334,-0.9537169507482268,0.9749279121818236,-0.22252093395631434,81.76,11,6.809,7.116
2026-08-12 10:55:00,10,55,2,1,0.2798290140309927,-0.9600498543859285,0.9749279121818236,-0.22252093395631434,88.66,10,6.807,7.776
2026-08-12 11:00:00,11,0,2,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,88.36,10,7.012,6.873
2026-08-12 11:05:00,11,5,2,1,0.23768589232617293,-0.9713420698132614,0.9749279121818236,-0.22252093395631434,86.76,10,7.116,7.021
2026-08-12 11:10:00,11,10,2,1,0.21643961393810318,-0.9762960071199333,0.9749279121818236,-0.22252093395631434,87.33,12,7.776,6.238
2026-08-12 11:15:00,11,15,2,1,0.19509032201612816,-0.9807852804032304,0.9749279121818236,-0.22252093395631434,87.0,12,6.873,6.558
2026-08-12 11:20:00,11,20,2,1,0.17364817766693028,-0.984807753012208,0.9749279121818236,-0.22252093395631434,82.09,10,7.021,1.016
2026-08-12 11:25:00,11,25,2,1,0.15212338618991708,-0.9883615104677607,0.9749279121818236,-0.22252093395631434,82.94,9,6.238,1.061
2026-08-12 11:30:00,11,30,2,1,0.130526192220052,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,83.55,9,6.558,1.354
2026-08-12 11:35:00,11,35,2,1,0.10886687485196457,-0.9940563382223196,0.9749279121818236,-0.22252093395631434,10.04,1,1.016,1.151
2026-08-12 11:40:00,11,40,2,1,0.0871557427476582,-0.9961946980917455,0.9749279121818236,-0.22252093395631434,11.75,1,1.061,0.614
2026-08-12 11:45:00,11,45,2,1,0.06540312923014312,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,14.15,3,1.354,3.053
2026-08-12 11:50:00,11,50,2,1,0.043619387365335625,-0.9990482215818578,0.9749279121818236,-0.22252093395631434,10.44,1,1.151,2.926
2026-08-12 11:55:00,11,55,2,1,0.021814885034561218,-0.9997620270799091,0.9749279121818236,-0.22252093395631434,7.98,0,0.614,4.236
2026-08-12 12:00:00,12,0,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,47.76,4,3.053,2.901
2026-08-12 12:05:00,12,5,2,1,-0.021814885034560975,-0.9997620270799091,0.9749279121818236,-0.22252093395631434,40.65,4,2.926,3.112
2026-08-12 12:10:00,12,10,2,1,-0.04361938736533538,-0.9990482215818578,0.9749279121818236,-0.22252093395631434,49.87,7,4.236,3.551
2026-08-12 12:15:00,12,15,2,1,-0.06540312923014287,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,40.75,5,2.901,4.292
2026-08-12 12:20:00,12,20,2,1,-0.08715574274765794,-0.9961946980917455,0.9749279121818236,-0.22252093395631434,43.16,7,3.112,4.154
2026-08-12 12:25:00,12,25,2,1,-0.10886687485196432,-0.9940563382223196,0.9749279121818236,-0.22252093395631434,50.84,6,3.551,3.357
2026-08-12 12:30:00,12,30,2,1,-0.13052619222005177,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,52.21,6,4.292,4.152
2026-08-12 12:35:00,12,35,2,1,-0.15212338618991683,-0.9883615104677607,0.9749279121818236,-0.22252093395631434,46.67,7,4.154,5.172
2026-08-12 12:40:00,12,40,2,1,-0.17364817766693003,-0.9848077530122081,0.9749279121818236,-0.22252093395631434,47.6,5,3.357,4.245
2026-08-12 12:45:00,12,45,2,1,-0.19509032201612792,-0.9807852804032305,0.9749279121818236,-0.22252093395631434,48.88,6,4.152,3.823
2026-08-12 12:50:00,12,50,2,1,-0.21643961393810293,-0.9762960071199334,0.9749279121818236,-0.22252093395631434,52.98,7,5.172,5.232
2026-08-12 12:55:00,12,55,2,1,-0.2376858923261727,-0.9713420698132615,0.9749279121818236,-0.22252093395631434,49.33,6,4.245,5.658
2026-08-12 13:00:00,13,0,2,1,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,45.92,7,3.823,5.524
2026-08-12 13:05:00,13,5,2,1,-0.2798290140309925,-0.9600498543859286,0.9749279121818236,-0.22252093395631434,63.38,7,5.232,5.351
2026-08-12 13:10:00,13,10,2,1,-0.30070579950427306,-0.9537169507482269,0.9749279121818236,-0.22252093395631434,67.8,9,5.658,5.524
2026-08-12 13:15:00,13,15,2,1,-0.32143946530316153,-0.9469301294951057,0.9749279121818236,-0.22252093395631434,66.54,8,5.524,5.905
2026-08-12 13:20:00,13,20,2,1,-0.34202014332566866,-0.9396926207859084,0.9749279121818236,-0.22252093395631434,68.9,9,5.351,6.081
2026-08-12 13:25:00,13,25,2,1,-0.36243803828370114,-0.9320078692827987,0.9749279121818236,-0.22252093395631434,67.35,8,5.524,6.019
2026-08-12 13:30:00,13,30,2,1,-0.38268343236508967,-0.9238795325112868,0.9749279121818236,-0.22252093395631434,71.65,8,5.905,5.151
2026-08-12 13:35:00,13,35,2,1,-0.4027466898587371,-0.9153114791194472,0.9749279121818236,-0.22252093395631434,75.86,10,6.081,5.963
2026-08-12 13:40:00,13,40,2,1,-0.4226182617406993,-0.90630778703665,0.9749279121818236,-0.22252093395631434,70.04,9,6.019,6.572
2026-08-12 13:45:00,13,45,2,1,-0.44228869021900147,-0.8968727415326883,0.9749279121818236,-0.22252093395631434,67.62,7,5.151,5.595
2026-08-12 13:50:00,13,50,2,1,-0.46174861323503413,-0.8870108331782216,0.9749279121818236,-0.22252093395631434,71.51,9,5.963,5.052
2026-08-12 13:55:00,13,55,2,1,-0.4809887689193874,-0.8767267557075078,0.9749279121818236,-0.22252093395631434,74.89,11,6.572,5.582
2026-08-12 14:00:00,14,0,2,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,69.4,8,5.595,5.082
2026-08-12 14:05:00,14,5,2,1,-0.5187732581605216,-0.8549118706729465,0.9749279121818236,-0.22252093395631434,67.28,7,5.052,5.58
2026-08-12 14:10:00,14,10,2,1,-0.5372996083468236,-0.8433914458128858,0.9749279121818236,-0.22252093395631434,65.6,9,5.582,6.614
2026-08-12 14:15:00,14,15,2,1,-0.555570233019602,-0.8314696123025455,0.9749279121818236,-0.22252093395631434,69.93,8,5.082,6.185
2026-08-12 14:20:00,14,20,2,1,-0.5735764363510458,-0.819152044288992,0.9749279121818236,-0.22252093395631434,71.81,9,5.58,5.275
2026-08-12 14:25:00,14,25,2,1,-0.5913096483635824,-0.8064446042674825,0.9749279121818236,-0.22252093395631434,77.24,9,6.614,5.491
2026-08-12 14:30:00,14,30,2,1,-0.6087614290087207,-0.7933533402912352,0.9749279121818236,-0.22252093395631434,79.17,9,6.185,6.213
2026-08-12 14:35:00,14,35,2,1,-0.6259234721840591,-0.7798844830928818,0.9749279121818236,-0.22252093395631434,69.53,7,5.275,5.078
2026-08-12 14:40:00,14,40,2,1,-0.6427876096865389,-0.7660444431189783,0.9749279121818236,-0.22252093395631434,68.35,9,5.491,5.485
2026-08-12 14:45:00,14,45,2,1,-0.6593458151000688,-0.7518398074789774,0.9749279121818236,-0.22252093395631434,79.96,10,6.213,5.879
2026-08-12 14:50:00,14,50,2,1,-0.6755902076156601,-0.7372773368101241,0.9749279121818236,-0.22252093395631434,69.7,7,5.078,6.002
2026-08-12 14:55:00,14,55,2,1,-0.691513055782269,-0.722363962059756,0.9749279121818236,-0.22252093395631434,74.0,8,5.485,6.92
2026-08-12 15:00:00,15,0,2,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,78.3,9,5.879,5.905
2026-08-12 15:05:00,15,5,2,1,-0.7223639620597557,-0.6915130557822692,0.9749279121818236,-0.22252093395631434,74.33,9,6.002,5.361
2026-08-12 15:10:00,15,10,2,1,-0.7372773368101239,-0.6755902076156604,0.9749279121818236,-0.22252093395631434,81.48,11,6.92,6.013
2026-08-12 15:15:00,15,15,2,1,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434,78.12,9,5.905,6.686
2026-08-12 15:20:00,15,20,2,1,-0.7660444431189779,-0.6427876096865395,0.9749279121818236,-0.22252093395631434,70.46,8,5.361,5.936
2026-08-12 15:25:00,15,25,2,1,-0.7798844830928814,-0.6259234721840596,0.9749279121818236,-0.22252093395631434,74.13,9,6.013,6.16
2026-08-12 15:30:00,15,30,2,1,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434,79.19,10,6.686,5.993
2026-08-12 15:35:00,15,35,2,1,-0.8064446042674827,-0.5913096483635822,0.9749279121818236,-0.22252093395631434,75.16,8,5.936,5.923
2026-08-12 15:40:00,15,40,2,1,-0.8191520442889916,-0.5735764363510464,0.9749279121818236,-0.22252093395631434,77.23,9,6.16,6.131
2026-08-12 15:45:00,15,45,2,1,-0.8314696123025452,-0.5555702330196022,0.9749279121818236,-0.22252093395631434,73.34,10,5.993,5.339
2026-08-12 15:50:00,15,50,2,1,-0.8433914458128859,-0.5372996083468234,0.9749279121818236,-0.22252093395631434,74.69,8,5.923,6.921
2026-08-12 15:55:00,15,55,2,1,-0.8549118706729466,-0.5187732581605214,0.9749279121818236,-0.22252093395631434,75.93,9,6.131,5.849
2026-08-12 16:00:00,16,0,2,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,72.76,9,5.339,6.198
2026-08-12 16:05:00,16,5,2,1,-0.8767267557075072,-0.48098876891938847,0.9749279121818236,-0.22252093395631434,81.33,11,6.921,5.435
2026-08-12 16:10:00,16,10,2,1,-0.8870108331782218,-0.4617486132350336,0.9749279121818236,-0.22252093395631434,72.12,8,5.849,6.326
2026-08-12 16:15:00,16,15,2,1,-0.8968727415326883,-0.44228869021900136,0.9749279121818236,-0.22252093395631434,75.35,9,6.198,6.113
2026-08-12 16:20:00,16,20,2,1,-0.9063077870366497,-0.42261826174069994,0.9749279121818236,-0.22252093395631434,70.53,8,5.435,5.605
2026-08-12 16:25:00,16,25,2,1,-0.9153114791194471,-0.40274668985873735,0.9749279121818236,-0.22252093395631434,80.21,10,6.326,5.562
2026-08-12 16:30:00,16,30,2,1,-0.9238795325112868,-0.3826834323650895,0.9749279121818236,-0.22252093395631434,74.72,11,6.113,6.045
2026-08-12 16:35:00,16,35,2,1,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434,74.7,9,5.605,5.069
2026-08-12 16:40:00,16,40,2,1,-0.9396926207859084,-0.34202014332566855,0.9749279121818236,-0.22252093395631434,69.38,8,5.562,6.066
